,0
0,-26.001923
1,-73.56189
2,0.13838851
3,-77.33125
4,3.4572573
5,-59.476425
6,8.020263
7,-33.446964
8,-21.672745
9,-64.27073
10,-88.25518
11,-94.68931
12,-71.02911
13,-87.71998
14,-89.85233
15,-27.972023
16,-7.647151
17,-10.978911
18,-74.41459
19,-82.99504
20,-106.32533
21,-25.777458
22,-6.5928926
23,-92.22253
24,-87.721085
25,-5.996871
26,-20.78355
27,-22.935097
28,-84.04699
29,-78.19566
30,-54.92618
31,-63.757515
32,-1.7864639
33,-63.645916
34,-69.28509
35,-8.647342
36,-57.55891
37,-20.160004
38,-16.7028
39,-18.432997
40,-70.67746
41,-76.31475
42,-129.39366
43,-32.19939
44,-106.53316
45,-82.6011
46,-81.10397
47,-57.863403
48,-72.13735
49,-5.282714
50,-103.7241
51,-11.23371
52,-82.40768
53,-32.222965
54,-92.91235
55,-72.518524
56,-0.94123375
57,-32.755413
58,-109.59885
59,-81.68839
60,-66.1738
61,-74.66043
62,-1.6152984
63,-25.209618
64,3.3505144
65,-88.25518
66,-14.967608
67,-6.2113028
68,-68.09521
69,-15.222751
70,-79.02663
71,-82.22629
72,-14.820754
73,-70.18286
74,-67.57577
75,-13.128327
76,-75.14869
77,-49.338154
78,-73.49587
79,-11.139735
80,-56.981777
81,-23.297997
82,-44.060955
83,-32.280544
84,-8.4924
85,-21.728832
86,-38.03959
87,-74.41095
88,-68.14028
89,-12.385631
90,-115.643906
91,-76.29129
92,-79.959595
93,-12.658484
94,-19.085205
95,-12.7922945
96,-0.9327918
97,-28.949692
98,-32.339108
99,-73.81772
100,-38.180435
101,-15.49319
102,-85.36332
103,-77.847946
104,1.3734854
105,-10.723956
106,-94.57097
107,-15.903342
108,-21.54594
109,-18.751259
110,-87.73268
111,-19.225262
112,-55.851505
113,-15.6612425
114,-15.855948
115,-17.56113
116,-82.25372
117,-3.3069773
118,-31.721003
119,-70.02356
120,-68.13195
121,-81.93765
122,0.796214
123,-39.696316
124,-61.00902
125,-2.0033197
126,-94.79824
127,-26.81255
128,-95.02789
129,-27.894405
130,-19.6137
131,-87.31039
132,-8.242675
133,-100.20887
134,-75.86593
135,-76.94675
136,-3.5275183
137,-84.961395
138,-74.4977
139,-70.64484
140,-12.166888
141,-61.57386
142,-18.88095
143,-16.263718
144,-62.93075
145,-73.33902
146,-19.497118
147,-27.398453
148,-16.498333
149,-26.147121
150,-5.176051
151,-26.742813
152,-38.115784
153,-20.640724
154,-26.542141
155,-3.7284842
156,-72.86337
157,-86.7711
158,-6.540347
159,-11.029162
160,-5.283929
161,-87.25416
162,-60.502525
163,-64.36476
164,-80.96122
165,-73.162796
166,-91.765686
167,-21.674217
168,-19.855148
169,-17.64883
170,-10.959876
171,-38.2152
172,-16.576202
173,-57.026745
174,-25.048027
175,-72.13408
176,-60.116364
177,-20.759422
178,-77.22087
179,-17.732368
180,-66.83267
181,-87.25516
182,-16.256718
183,-15.254931
184,-90.10034
185,-81.319145
186,-59.241856
187,-69.987976
188,-12.18563
189,-16.53775
190,-8.046508
191,0.5606545
192,-37.964405
193,-79.84216
194,-30.642342
195,-92.04173
196,-53.29173
197,-83.675674
198,-16.291767
199,3.9397745
200,-81.98074
201,-56.39059
202,-65.994316
203,-25.724743
204,-16.06153
205,-91.75234
206,-82.76022
207,-84.00401
208,-28.025146
209,-18.548374
210,-9.441493
211,-23.272892
212,-71.69391
213,-14.204829
214,-10.422362
215,-21.964348
216,-16.44178
217,-103.10824
218,-7.195613
219,-13.782737
220,-57.73737
221,-16.411583
222,-26.034672
223,-75.44397
224,-4.256322
225,-78.13942
226,-76.77379
227,-90.91665
228,-99.3669
229,-12.143239
230,-25.71856
231,-62.813526
232,-69.71839
233,-20.821846
234,-65.86197
235,-70.045975
236,-86.351135
237,-52.449986
238,-25.738544
239,-82.38202
240,-82.512146
241,-26.668575
242,-32.719887
243,-40.1351
244,-16.477375
245,-60.468956
246,-76.80131
247,-18.45425
248,-68.756874
249,-103.294235
250,-20.908741
251,-76.307495
252,-11.595454
253,-58.29272
254,-81.75183
255,-71.695984
256,-19.098537
257,-16.510578
258,-24.415535
259,-72.54244
260,-25.896645
261,-64.52405
262,-21.787655
263,-59.476425
264,-80.56398
265,-65.90688
266,-101.95726
267,-37.99815
268,-18.751259
269,-16.022717
270,-7.4332914
271,-5.779559
272,-40.150284
273,-19.173634
274,3.115079
275,-98.86728
276,-26.601357
277,-102.20277
278,-99.882454
279,-96.51178
280,-66.41169
281,-26.46291
